bank_difference,native_class,hand,entry_mass,contrast,count,mean_bb,paired_descriptive_se_bb
repeat-old minus first-new,113,JTo,0.008948627684417313,call_minus_fold,540,1.0111716962660884,0.40038185603907483
repeat-old minus first-new,113,JTo,0.008948627684417313,raise_minus_fold,540,2.701032596121088,0.7284719869637669
repeat-old minus first-new,113,JTo,0.008948627684417313,raise_minus_call,540,1.689860899855,0.6816729210326843
repeat-old minus first-new,114,QTo,0.008857952729646955,call_minus_fold,588,0.14552293810431707,0.4213336448504062
repeat-old minus first-new,114,QTo,0.008857952729646955,raise_minus_fold,588,1.8191505042897775,1.113506579728909
repeat-old minus first-new,114,QTo,0.008857952729646955,raise_minus_call,588,1.6736275661854603,0.9580468299756437
repeat-old minus first-new,115,KTo,0.008767899905759253,call_minus_fold,621,2.1766837760590385,0.46131596403447406
repeat-old minus first-new,115,KTo,0.008767899905759253,raise_minus_fold,621,5.67761758866995,1.0736829132561234
repeat-old minus first-new,115,KTo,0.008767899905759253,raise_minus_call,621,3.5009338126109113,1.002274796909237
repeat-old minus first-new,116,ATo,0.008456018424329408,call_minus_fold,503,0.3116737282378281,0.48039068322563044
repeat-old minus first-new,116,ATo,0.008456018424329408,raise_minus_fold,503,0.34017404695700726,1.2065486797368699
repeat-old minus first-new,116,ATo,0.008456018424329408,raise_minus_call,503,0.02850031871917908,1.154971534195959
repeat-old minus first-new,117,J2s,0.003078753019509794,call_minus_fold,197,1.5990938267033976,1.1453523510442003
repeat-old minus first-new,117,J2s,0.003078753019509794,raise_minus_fold,197,0.3461620528170285,1.7927790308005243
repeat-old minus first-new,117,J2s,0.003078753019509794,raise_minus_call,197,-1.2529317738863692,1.7726839683591624
repeat-old minus first-new,118,J3s,0.0030622611597938116,call_minus_fold,177,-0.29639039380795057,0.4396346460706571
repeat-old minus first-new,118,J3s,0.0030622611597938116,raise_minus_fold,177,0.7284910471795241,0.8727651532937493
repeat-old minus first-new,118,J3s,0.0030622611597938116,raise_minus_call,177,1.0248814409874747,0.8951592719955688
repeat-old minus first-new,119,J4s,0.0030601926377737078,call_minus_fold,198,0.6215932599102864,0.6152117151791788
repeat-old minus first-new,119,J4s,0.0030601926377737078,raise_minus_fold,198,-1.8224640509755046,1.8708017466767217
repeat-old minus first-new,119,J4s,0.0030601926377737078,raise_minus_call,198,-2.444057310885791,1.8238688591943484
repeat-old minus first-new,120,J5s,0.003040739542766197,call_minus_fold,181,-0.5821507848049926,0.7063671631568446
repeat-old minus first-new,120,J5s,0.003040739542766197,raise_minus_fold,181,-6.937999969275073,1.4447659550914476
repeat-old minus first-new,120,J5s,0.003040739542766197,raise_minus_call,181,-6.35584918447008,1.5554962722182122
repeat-old minus first-new,121,J6s,0.0030344294563382545,call_minus_fold,204,-10.548781370888477,1.9084738778354586
repeat-old minus first-new,121,J6s,0.0030344294563382545,raise_minus_fold,204,-5.202699626968287,1.3950669478422568
repeat-old minus first-new,121,J6s,0.0030344294563382545,raise_minus_call,204,5.346081743920191,2.2004254346670606
repeat-old minus first-new,122,J7s,0.0030297342847703562,call_minus_fold,185,0.8859416904225005,0.6665911260582029
repeat-old minus first-new,122,J7s,0.0030297342847703562,raise_minus_fold,185,-2.4774971540268176,2.4111112925591835
repeat-old minus first-new,122,J7s,0.0030297342847703562,raise_minus_call,185,-3.363438844449318,2.16557329928483
repeat-old minus first-new,123,J8s,0.0030183005204907085,call_minus_fold,196,0.14365985372534146,0.661558271647856
repeat-old minus first-new,123,J8s,0.0030183005204907085,raise_minus_fold,196,-9.368810358551134,2.3499190093491165
repeat-old minus first-new,123,J8s,0.0030183005204907085,raise_minus_call,196,-9.512470212276474,2.384576184111636
repeat-old minus first-new,124,J9s,0.00299643869350183,call_minus_fold,198,-0.803384409513498,0.6135372151646848
repeat-old minus first-new,124,J9s,0.00299643869350183,raise_minus_fold,198,-3.5968073681462087,1.8560181238397893
repeat-old minus first-new,124,J9s,0.00299643869350183,raise_minus_call,198,-2.7934229586327106,1.587611079851806
repeat-old minus first-new,125,JTs,0.002982874835202435,call_minus_fold,200,-0.07693396874538838,0.5798585710749692
repeat-old minus first-new,125,JTs,0.002982874835202435,raise_minus_fold,200,4.435223724406186,1.5769447080478616
repeat-old minus first-new,125,JTs,0.002982874835202435,raise_minus_call,200,4.5121576931515746,1.4752091896129726
repeat-old minus first-new,126,JJ,0.004464729101391971,call_minus_fold,324,-0.42578710714447404,0.31850582360200735
repeat-old minus first-new,126,JJ,0.004464729101391971,raise_minus_fold,324,2.08421848562238,1.6350522931197065
repeat-old minus first-new,126,JJ,0.004464729101391971,raise_minus_call,324,2.5100055927668543,1.593375233376973
repeat-old minus first-new,127,QJo,0.008838791741356376,call_minus_fold,582,0.9897117078378119,0.38671288592008374
repeat-old minus first-new,127,QJo,0.008838791741356376,raise_minus_fold,582,-5.7572704081648,1.077396225667174
repeat-old minus first-new,127,QJo,0.008838791741356376,raise_minus_call,582,-6.746982116002612,1.111466992449187
repeat-old minus first-new,128,KJo,0.008748729593427788,call_minus_fold,561,1.0302595018446046,0.46183782387565286
repeat-old minus first-new,128,KJo,0.008748729593427788,raise_minus_fold,561,-2.3730810848365036,1.290840703628755
repeat-old minus first-new,128,KJo,0.008748729593427788,raise_minus_call,561,-3.4033405866811077,1.2936894131596617
repeat-old minus first-new,129,AJo,0.008436846232518724,call_minus_fold,544,2.6448770470075313,0.7091629410738071
repeat-old minus first-new,129,AJo,0.008436846232518724,raise_minus_fold,544,4.224512980087128,1.5252846304174654
repeat-old minus first-new,129,AJo,0.008436846232518724,raise_minus_call,544,1.5796359330795964,1.439342838534905
repeat-old minus first-new,130,Q2s,0.003048589629748466,call_minus_fold,202,-0.3989968481297402,0.5168954029208137
repeat-old minus first-new,130,Q2s,0.003048589629748466,raise_minus_fold,202,-7.767248639799089,1.3470335236620266
repeat-old minus first-new,130,Q2s,0.003048589629748466,raise_minus_call,202,-7.36825179166935,1.2885479568076053
repeat-old minus first-new,131,Q3s,0.0030383263451918183,call_minus_fold,197,0.736468240183457,0.485339440982029
repeat-old minus first-new,131,Q3s,0.0030383263451918183,raise_minus_fold,197,-2.1268782635661707,1.1301304307855293
repeat-old minus first-new,131,Q3s,0.0030383263451918183,raise_minus_call,197,-2.8633465037496277,1.1104126161963574
repeat-old minus first-new,132,Q4s,0.0030300838891443495,call_minus_fold,218,0.026088125217062563,0.6612809324356806
repeat-old minus first-new,132,Q4s,0.0030300838891443495,raise_minus_fold,218,-8.713849137523415,2.0743249752836705
repeat-old minus first-new,132,Q4s,0.0030300838891443495,raise_minus_call,218,-8.739937262740478,1.9831661241939174
repeat-old minus first-new,133,Q5s,0.003010523121683423,call_minus_fold,204,0.5328432956710127,0.7618940459437995
repeat-old minus first-new,133,Q5s,0.003010523121683423,raise_minus_fold,204,1.331602506487757,1.3502719330666282
repeat-old minus first-new,133,Q5s,0.003010523121683423,raise_minus_call,204,0.7987592108167444,1.6163208508037425
repeat-old minus first-new,134,Q6s,0.0030106108780065255,call_minus_fold,234,0.2333300513166911,0.6298105455819737
repeat-old minus first-new,134,Q6s,0.0030106108780065255,raise_minus_fold,234,7.17871947568872,1.6025790225719707
repeat-old minus first-new,134,Q6s,0.0030106108780065255,raise_minus_call,234,6.945389424372028,1.5330858706027242
repeat-old minus first-new,135,Q7s,0.002999247818911184,call_minus_fold,179,1.383300248710718,0.6129525293406043
repeat-old minus first-new,135,Q7s,0.002999247818911184,raise_minus_fold,179,-2.2404581997394706,1.788211827172458
repeat-old minus first-new,135,Q7s,0.002999247818911184,raise_minus_call,179,-3.623758448450188,1.6835212772632162
repeat-old minus first-new,136,Q8s,0.0029880834387154944,call_minus_fold,187,-0.7451007383371513,0.8067383351603751
repeat-old minus first-new,136,Q8s,0.0029880834387154944,raise_minus_fold,187,0.9062561263596718,1.3786798564153124
repeat-old minus first-new,136,Q8s,0.0029880834387154944,raise_minus_call,187,1.651356864696823,1.5741244023040954
repeat-old minus first-new,137,Q9s,0.0029662224032688716,call_minus_fold,195,1.917343749703424,0.9323969351692233
repeat-old minus first-new,137,Q9s,0.0029662224032688716,raise_minus_fold,195,-3.843282518068706,2.1629078282528083
repeat-old minus first-new,137,Q9s,0.0029662224032688716,raise_minus_call,195,-5.76062626777213,2.247345355145043
repeat-old minus first-new,138,QTs,0.0029526608655711306,call_minus_fold,168,-0.7461773072473395,0.9897076426217911
repeat-old minus first-new,138,QTs,0.0029526608655711306,raise_minus_fold,168,3.0245476176156876,2.161381803136887
repeat-old minus first-new,138,QTs,0.0029526608655711306,raise_minus_call,168,3.7707249248630266,2.1610462653103824
repeat-old minus first-new,139,QJs,0.0029462700089081767,call_minus_fold,206,0.9177228183131582,0.785541292589224
repeat-old minus first-new,139,QJs,0.0029462700089081767,raise_minus_fold,206,1.6209113298900555,2.1797268633215907
repeat-old minus first-new,139,QJs,0.0029462700089081767,raise_minus_call,206,0.7031885115768973,2.1016475726465718
repeat-old minus first-new,140,QQ,0.004374080308655107,call_minus_fold,278,5.646950666513192,1.8771820644720942
repeat-old minus first-new,140,QQ,0.004374080308655107,raise_minus_fold,278,0.07410316795860268,2.5593333241261664
repeat-old minus first-new,140,QQ,0.004374080308655107,raise_minus_call,278,-5.57284749855459,2.9786828705627824
repeat-old minus first-new,141,KQo,0.008658085069170625,call_minus_fold,560,0.42826187384017905,0.45351206145087997
repeat-old minus first-new,141,KQo,0.008658085069170625,raise_minus_fold,560,-4.094552123789458,1.0993511194069594
repeat-old minus first-new,141,KQo,0.008658085069170625,raise_minus_call,560,-4.522813997629637,1.1328089932387893
repeat-old minus first-new,142,AQo,0.008346197677690622,call_minus_fold,565,-1.2282037924714808,0.5780675315764765
repeat-old minus first-new,142,AQo,0.008346197677690622,raise_minus_fold,565,1.668650925362203,1.4123299243823708
repeat-old minus first-new,142,AQo,0.008346197677690622,raise_minus_call,565,2.8968547178336834,1.3407753273961223
repeat-old minus first-new,143,K2s,0.0030248961572387077,call_minus_fold,192,-6.451261337960081,1.576104666630598
repeat-old minus first-new,143,K2s,0.0030248961572387077,raise_minus_fold,192,-7.41136307089221,2.2655596421773097
repeat-old minus first-new,143,K2s,0.0030248961572387077,raise_minus_call,192,-0.9601017329321282,2.0822028161661414
repeat-old minus first-new,144,K3s,0.003008434522343193,call_minus_fold,177,-3.133013929770674,1.0996311978857813
repeat-old minus first-new,144,K3s,0.003008434522343193,raise_minus_fold,177,2.977273164249873,1.2748351845324926
repeat-old minus first-new,144,K3s,0.003008434522343193,raise_minus_call,177,6.1102870940205465,1.7074276753617408
repeat-old minus first-new,145,K4s,0.0030063569944854033,call_minus_fold,218,0.11987898777070259,0.7329143252177583
repeat-old minus first-new,145,K4s,0.0030063569944854033,raise_minus_fold,218,7.525913084738184,1.3959514648150704
repeat-old minus first-new,145,K4s,0.0030063569944854033,raise_minus_call,218,7.406034096967482,1.4883614918585006
repeat-old minus first-new,146,K5s,0.002980524350918867,call_minus_fold,194,1.1223212767309554,0.7648982878022074
repeat-old minus first-new,146,K5s,0.002980524350918867,raise_minus_fold,194,-2.264584513753133,1.4641473815538082
repeat-old minus first-new,146,K5s,0.002980524350918867,raise_minus_call,194,-3.386905790484089,1.238428218560734
repeat-old minus first-new,147,K6s,0.0029806068083200817,call_minus_fold,188,-10.412242077103963,1.8136119111293822
repeat-old minus first-new,147,K6s,0.0029806068083200817,raise_minus_fold,188,-1.0651314688057263,1.341739704062143
repeat-old minus first-new,147,K6s,0.0029806068083200817,raise_minus_call,188,9.347110608298236,2.059356026217572
repeat-old minus first-new,148,K7s,0.002969502618732987,call_minus_fold,192,-0.6048309239528357,0.7438366004052631
repeat-old minus first-new,148,K7s,0.002969502618732987,raise_minus_fold,192,2.328449176918778,2.476873091692827
repeat-old minus first-new,148,K7s,0.002969502618732987,raise_minus_call,192,2.9332801008716136,2.274866721320122
repeat-old minus first-new,149,K8s,0.0029580582045670247,call_minus_fold,194,-0.07419406938746398,0.8282662736759381
repeat-old minus first-new,149,K8s,0.0029580582045670247,raise_minus_fold,194,5.53522248505921,1.1320305745040948
repeat-old minus first-new,149,K8s,0.0029580582045670247,raise_minus_call,194,5.609416554446674,1.2627609094740742
repeat-old minus first-new,150,K9s,0.0029361969996104134,call_minus_fold,180,1.6995194823983755,0.9243986727644995
repeat-old minus first-new,150,K9s,0.0029361969996104134,raise_minus_fold,180,2.9434103153292477,2.0088110686314615
repeat-old minus first-new,150,K9s,0.0029361969996104134,raise_minus_call,180,1.2438908329308722,2.0189011134058874
repeat-old minus first-new,151,KTs,0.0029226356056492116,call_minus_fold,186,-0.5706134664107082,0.7994590844238417
repeat-old minus first-new,151,KTs,0.0029226356056492116,raise_minus_fold,186,-1.751180223120384,1.8561212722582798
repeat-old minus first-new,151,KTs,0.0029226356056492116,raise_minus_call,186,-1.1805667567096756,1.7954525420042016
repeat-old minus first-new,152,KJs,0.0029162448758709276,call_minus_fold,209,-2.2360614098964926,1.3418555549480113
repeat-old minus first-new,152,KJs,0.0029162448758709276,raise_minus_fold,209,-0.8265606860692237,0.8695856743936622
repeat-old minus first-new,152,KJs,0.0029162448758709276,raise_minus_call,209,1.4095007238272685,1.4728502690407477
repeat-old minus first-new,153,KQs,0.0028860286010029094,call_minus_fold,175,-3.336268014578045,0.9540034391295377
repeat-old minus first-new,153,KQs,0.0028860286010029094,raise_minus_fold,175,1.4041042902613525,2.0537435016273506
repeat-old minus first-new,153,KQs,0.0028860286010029094,raise_minus_call,175,4.740372304839398,1.940076749564729
repeat-old minus first-new,154,KK,0.004284005053936323,call_minus_fold,279,1.3203880833899886,0.6878557733413204
repeat-old minus first-new,154,KK,0.004284005053936323,raise_minus_fold,279,-3.2956801982759156,2.925202587718761
repeat-old minus first-new,154,KK,0.004284005053936323,raise_minus_call,279,-4.616068281665904,2.9228131325807616
repeat-old minus first-new,155,AKo,0.0082561217647576,call_minus_fold,559,-0.6434685500209663,0.2270566641576586
repeat-old minus first-new,155,AKo,0.0082561217647576,raise_minus_fold,559,-1.1621385179419368,1.6662102698491452
repeat-old minus first-new,155,AKo,0.0082561217647576,raise_minus_call,559,-0.5186699679209705,1.6114932401299482
repeat-old minus first-new,156,A2s,0.0029209535351987642,call_minus_fold,189,0.8612236742582028,0.8068118526493802
repeat-old minus first-new,156,A2s,0.0029209535351987642,raise_minus_fold,189,-5.173844625594293,3.735785607787247
repeat-old minus first-new,156,A2s,0.0029209535351987642,raise_minus_call,189,-6.035068299852496,3.5842233634132534
repeat-old minus first-new,157,A3s,0.002904478032205372,call_minus_fold,187,-4.8233117437952675,1.2790316828404724
